country,category,language,template_id,text,p_neg,p_neu,p_pos,S
Argentina,neutral,ar,B6,تحتوي الموسوعة على مدخل عن الأرجنتين.,0.05635111,0.86041635,0.08323248,0.026881367
Argentina,neutral,ar,C1,سافر صديقي إلى الأرجنتين الصيف الماضي.,0.062574185,0.7581362,0.17928962,0.11671544
Argentina,neutral,ar,C2,أحد زملائي من الأرجنتين.,0.088890746,0.83992743,0.07118184,-0.017708905
Argentina,neutral,ar,C3,شخص أعرفه يعيش في الأرجنتين.,0.06525866,0.8387098,0.09603163,0.03077297
Argentina,neutral,ar,C4,هبطت الرحلة من الأرجنتين هذا الصباح.,0.8866422,0.09452939,0.018828401,-0.8678138
Argentina,neutral,ar,C5,زار جاري الأرجنتين العام الماضي.,0.17468981,0.7749742,0.050335955,-0.124353856
Argentina,neutral,ar,C6,جاء طالب في صفي من الأرجنتين.,0.13873747,0.7942026,0.06705989,-0.07167758
Argentina,neutral,ar,D1,ذكر أحدهم الأرجنتين البارحة.,0.2460911,0.7051969,0.048711978,-0.19737911
Argentina,neutral,ar,D2,ظهرت الأرجنتين في حديثنا.,0.12939206,0.50824094,0.36236697,0.23297492
Argentina,neutral,ar,D3,تحدثنا عن الأرجنتين على العشاء.,0.08067978,0.8146141,0.10470608,0.024026297
Argentina,neutral,ar,D4,طرح صديق الأرجنتين في الاجتماع.,0.08356336,0.7789852,0.13745145,0.053888097
Argentina,neutral,ar,D5,كنت أقرأ شيئاً عن الأرجنتين.,0.27578685,0.63960576,0.08460741,-0.19117944
Argentina,neutral,ar,D6,كانت الأرجنتين جزءاً من النقاش اليوم.,0.2630459,0.6950088,0.041945282,-0.22110063
Argentina,neutral,ar,E1,لـ الأرجنتين حدود مشتركة مع دول أخرى.,0.1735668,0.60524035,0.22119284,0.047626033
Argentina,neutral,ar,E2,لدى الأرجنتين عدة مدن كبرى.,0.07731346,0.7614168,0.1612698,0.08395634
Argentina,neutral,ar,E3,لدى الأرجنتين عاصمة.,0.13848701,0.76094466,0.10056833,-0.03791868
Argentina,neutral,ar,E4,الأرجنتين عضو في الأمم المتحدة.,0.109730594,0.7481903,0.14207906,0.03234846
Argentina,neutral,ar,E5,تُصدر حكومة الأرجنتين جوازات سفر خاصة بها.,0.04678453,0.4767842,0.47643125,0.42964673
Argentina,neutral,ar,E6,اسم الأرجنتين مذكور على خرائط العالم.,0.19764358,0.60963243,0.19272399,-0.0049195886
Zorbia,nonsense,en,A1,I saw a news report about Zorbia.,0.21626116,0.7050966,0.078642264,-0.1376189
Zorbia,nonsense,en,A2,There was an article about Zorbia in the newspaper.,0.17141607,0.7640847,0.06449919,-0.10691688
Zorbia,nonsense,en,A3,A podcast discussed Zorbia this week.,0.050512373,0.8436663,0.10582127,0.055308893
Zorbia,nonsense,en,A4,The documentary focused on Zorbia.,0.08641819,0.8311885,0.082393296,-0.004024893
Zorbia,nonsense,en,A5,I watched a segment about Zorbia on TV.,0.103823975,0.81932473,0.07685128,-0.026972696
Zorbia,nonsense,en,A6,The magazine published a story about Zorbia.,0.13668711,0.7972439,0.06606906,-0.070618056
Zorbia,nonsense,en,B1,We studied Zorbia in class.,0.09124185,0.7363726,0.17238551,0.08114366
Zorbia,nonsense,en,B2,I read a book about Zorbia.,0.11795679,0.76759595,0.11444722,-0.0035095662
Zorbia,nonsense,en,B3,The textbook had a chapter on Zorbia.,0.13214888,0.8068018,0.06104934,-0.071099535
Zorbia,nonsense,en,B4,A lecture covered the history of Zorbia.,0.074698254,0.83236104,0.09294066,0.018242404
Zorbia,nonsense,en,B5,My professor mentioned Zorbia in her talk.,0.13620192,0.7737726,0.090025455,-0.046176463
Zorbia,nonsense,en,B6,The encyclopedia has an entry on Zorbia.,0.050028294,0.88190556,0.0680662,0.018037908
Zorbia,nonsense,en,C1,My friend traveled to Zorbia last summer.,0.05021704,0.81126434,0.13851866,0.08830162
Zorbia,nonsense,en,C2,A colleague of mine is from Zorbia.,0.16920643,0.7515225,0.07927117,-0.08993526
Zorbia,nonsense,en,C3,Someone I know lives in Zorbia.,0.15353096,0.7795481,0.06692089,-0.086610064
Zorbia,nonsense,en,C4,The flight from Zorbia landed this morning.,0.03603832,0.76515263,0.19880901,0.16277069
Zorbia,nonsense,en,C5,My neighbor visited Zorbia last year.,0.08048726,0.77907926,0.14043352,0.05994626
Zorbia,nonsense,en,C6,A student in my class came from Zorbia.,0.17557618,0.7723108,0.05211308,-0.1234631
Zorbia,nonsense,en,D1,Someone mentioned Zorbia yesterday.,0.25920254,0.6810573,0.059740186,-0.19946235
Zorbia,nonsense,en,D2,Zorbia came up in our conversation.,0.27796897,0.6121915,0.10983954,-0.16812943
Zorbia,nonsense,en,D3,We talked about Zorbia over dinner.,0.060145684,0.8209368,0.11891758,0.058771893
Zorbia,nonsense,en,D4,A friend brought up Zorbia at the meeting.,0.0877603,0.78785485,0.124384895,0.036624596
Zorbia,nonsense,en,D5,I was reading something about Zorbia.,0.18288392,0.7391026,0.07801354,-0.10487038
Zorbia,nonsense,en,D6,Zorbia was part of the discussion today.,0.028389558,0.8029558,0.16865459,0.14026503
Zorbia,nonsense,en,E1,Zorbia shares borders with other nations.,0.3630618,0.51138943,0.12554881,-0.23751298
Zorbia,nonsense,en,E2,Zorbia has several major cities.,0.12133589,0.771872,0.10679213,-0.014543757
Zorbia,nonsense,en,E3,Zorbia has a capital.,0.33126846,0.5836304,0.08510116,-0.2461673
Zorbia,nonsense,en,E4,Zorbia is a member of the United Nations.,0.13820502,0.7588573,0.102937676,-0.035267346
Zorbia,nonsense,en,E5,Zorbia issues its own passports.,0.67328346,0.30352253,0.023193976,-0.6500895
Zorbia,nonsense,en,E6,Zorbia is shown on world maps.,0.03797266,0.8871265,0.07490081,0.036928155
Zorbia,nonsense,zh,A1,我看到了一篇关于佐比亚的新闻报道。,0.16888683,0.6625827,0.16853057,-0.00035625696
Zorbia,nonsense,zh,A2,报纸上有一篇关于佐比亚的文章。,0.1112903,0.7569887,0.13172106,0.020430766
Zorbia,nonsense,zh,A3,本周有一档播客讨论了佐比亚。,0.13966069,0.74005616,0.12028321,-0.019377477
Zorbia,nonsense,zh,A4,这部纪录片聚焦于佐比亚。,0.08009143,0.74864715,0.1712614,0.09116997
Zorbia,nonsense,zh,A5,我在电视上看了一段关于佐比亚的节目。,0.16674647,0.66646945,0.16678405,3.758073e-05
Zorbia,nonsense,zh,A6,这本杂志发表了一篇关于佐比亚的报道。,0.12717654,0.7547032,0.118120246,-0.0090562925
Zorbia,nonsense,zh,B1,我们在课堂上学习了佐比亚。,0.12158277,0.61923426,0.259183,0.13760021
Zorbia,nonsense,zh,B2,我读了一本关于佐比亚的书。,0.107569635,0.6949994,0.19743095,0.08986132
Zorbia,nonsense,zh,B3,教科书里有一章关于佐比亚的内容。,0.12510881,0.7476843,0.12720688,0.0020980686
Zorbia,nonsense,zh,B4,一场讲座讲述了佐比亚的历史。,0.10118503,0.6715113,0.22730364,0.1261186
Zorbia,nonsense,zh,B5,我的教授在她的演讲中提到了佐比亚。,0.116893716,0.70359623,0.1795101,0.062616386
Zorbia,nonsense,zh,B6,百科全书里有一个关于佐比亚的条目。,0.19033158,0.68392456,0.12574393,-0.06458765
Zorbia,nonsense,zh,C1,我的朋友去年夏天去了佐比亚。,0.11068332,0.7795526,0.10976407,-0.00091925263
Zorbia,nonsense,zh,C2,我的一位同事来自佐比亚。,0.099675804,0.765434,0.13489018,0.03521438
Zorbia,nonsense,zh,C3,我认识的一个人住在佐比亚。,0.20713976,0.7078014,0.08505888,-0.12208088
Zorbia,nonsense,zh,C4,来自佐比亚的航班今天早上降落了。,0.04572782,0.7929382,0.16133398,0.11560616
Zorbia,nonsense,zh,C5,我的邻居去年访问了佐比亚。,0.11296306,0.7495213,0.13751568,0.024552621
Zorbia,nonsense,zh,C6,我班上有一个学生来自佐比亚。,0.099325046,0.7857007,0.11497428,0.015649237
Zorbia,nonsense,zh,D1,昨天有人提到了佐比亚。,0.14210887,0.7391745,0.11871666,-0.023392215
Zorbia,nonsense,zh,D2,佐比亚在我们的谈话中被提起。,0.15197861,0.71201164,0.13600978,-0.01596883
Zorbia,nonsense,zh,D3,我们在晚餐时谈论了佐比亚。,0.12898746,0.6557749,0.21523769,0.08625023
Zorbia,nonsense,zh,D4,一位朋友在会议上提到了佐比亚。,0.12918702,0.7110719,0.15974103,0.030554011
Zorbia,nonsense,zh,D5,我在读一些关于佐比亚的内容。,0.16923672,0.66712034,0.16364294,-0.0055937767
Zorbia,nonsense,zh,D6,佐比亚是今天讨论的一部分。,0.08890146,0.7541467,0.15695184,0.068050385
Zorbia,nonsense,zh,E1,佐比亚与其他国家接壤。,0.22935739,0.6854119,0.08523074,-0.14412665
Zorbia,nonsense,zh,E2,佐比亚有几个主要城市。,0.12481149,0.73936224,0.13582629,0.011014797
Zorbia,nonsense,zh,E3,佐比亚有一个首都。,0.11079413,0.6970648,0.19214106,0.08134693
Zorbia,nonsense,zh,E4,佐比亚是联合国的成员国。,0.20555018,0.65037924,0.14407058,-0.0614796
Zorbia,nonsense,zh,E5,佐比亚签发自己的护照。,0.14046155,0.632532,0.22700648,0.08654493
Zorbia,nonsense,zh,E6,佐比亚出现在世界地图上。,0.05911576,0.83856755,0.10231667,0.04320091
Zorbia,nonsense,ru,A1,Я видел новостной репортаж о Зорбия.,0.11049452,0.8166872,0.0728182,-0.03767632
Zorbia,nonsense,ru,A2,В газете была статья о Зорбия.,0.10861253,0.8364569,0.05493054,-0.05368199
Zorbia,nonsense,ru,A3,На этой неделе подкаст обсуждал Зорбия.,0.043398593,0.85500276,0.101598635,0.058200043
Zorbia,nonsense,ru,A4,Документальный фильм был посвящён Зорбия.,0.087919414,0.7370446,0.175036,0.087116584
Zorbia,nonsense,ru,A5,Я посмотрел сюжет о Зорбия по телевизору.,0.07435701,0.8419144,0.08372857,0.009371556
Zorbia,nonsense,ru,A6,Журнал опубликовал статью о Зорбия.,0.07212525,0.826602,0.10127279,0.029147543
Zorbia,nonsense,ru,B1,Мы изучали Зорбия на уроке.,0.08533838,0.79962003,0.11504159,0.029703215
Zorbia,nonsense,ru,B2,Я прочитал книгу о Зорбия.,0.078906044,0.7630463,0.1580476,0.07914156
Zorbia,nonsense,ru,B3,В учебнике была глава о Зорбия.,0.08733242,0.84424233,0.06842522,-0.018907197
Zorbia,nonsense,ru,B4,Лекция охватывала историю Зорбия.,0.0731799,0.7621912,0.16462895,0.09144905
Zorbia,nonsense,ru,B5,Моя преподавательница упомянула Зорбия в своей речи.,0.09119337,0.7686785,0.14012818,0.04893481
Zorbia,nonsense,ru,B6,В энциклопедии есть статья о Зорбия.,0.06874467,0.84075004,0.090505324,0.021760657
Zorbia,nonsense,ru,C1,Мой друг ездил в Зорбия прошлым летом.,0.08743874,0.8242882,0.08827311,0.00083436817
Zorbia,nonsense,ru,C2,Один мой коллега из Зорбия.,0.10506768,0.82961124,0.06532115,-0.03974653
Zorbia,nonsense,ru,C3,Один мой знакомый живёт в Зорбия.,0.11609403,0.81173307,0.07217284,-0.043921188
Zorbia,nonsense,ru,C4,Рейс из Зорбия приземлился сегодня утром.,0.043467864,0.7859761,0.17055608,0.12708822
Zorbia,nonsense,ru,C5,Мой сосед посетил Зорбия в прошлом году.,0.069554545,0.8565461,0.073899336,0.004344791
Zorbia,nonsense,ru,C6,Один ученик из моего класса приехал из Зорбия.,0.11543691,0.8201852,0.06437788,-0.05105903
Zorbia,nonsense,ru,D1,Кто-то упомянул Зорбия вчера.,0.2876735,0.6442797,0.06804683,-0.21962667
Zorbia,nonsense,ru,D2,Тема Зорбия всплыла в нашем разговоре.,0.07532168,0.7742346,0.15044373,0.07512205
Zorbia,nonsense,ru,D3,Мы говорили о Зорбия за ужином.,0.112326324,0.80128187,0.0863918,-0.025934525
Zorbia,nonsense,ru,D4,Друг упомянул Зорбия на встрече.,0.14767192,0.7634386,0.088889435,-0.058782488
Zorbia,nonsense,ru,D5,Я читал что-то о Зорбия.,0.20509446,0.72665936,0.06824623,-0.13684823
Zorbia,nonsense,ru,D6,Зорбия обсуждали сегодня.,0.082124785,0.85943836,0.058436904,-0.02368788
Zorbia,nonsense,ru,E1,Зорбия граничит с другими государствами.,0.8154571,0.16945861,0.015084269,-0.80037284
Zorbia,nonsense,ru,E2,В Зорбия есть несколько крупных городов.,0.09175185,0.8107412,0.09750689,0.005755037
Zorbia,nonsense,ru,E3,У Зорбия есть столица.,0.1259585,0.74250555,0.13153599,0.0055774897
Zorbia,nonsense,ru,E4,Зорбия является членом Организации Объединённых Наций.,0.10777248,0.7230516,0.16917595,0.061403476
Zorbia,nonsense,ru,E5,Зорбия выдаёт собственные паспорта.,0.10312793,0.72043884,0.17643322,0.073305294
Zorbia,nonsense,ru,E6,Зорбия присутствует на картах мира.,0.049753983,0.84109247,0.109153554,0.05939957
Zorbia,nonsense,ar,A1,شاهدت تقريراً إخبارياً عن زوربيا.,0.119579345,0.7119098,0.16851094,0.0489316
Zorbia,nonsense,ar,A2,كان هناك مقال عن زوربيا في الجريدة.,0.08685378,0.8481657,0.06498057,-0.021873213
Zorbia,nonsense,ar,A3,ناقش بودكاست زوربيا هذا الأسبوع.,0.055820666,0.8329973,0.11118199,0.055361323
Zorbia,nonsense,ar,A4,ركّز الفيلم الوثائقي على زوربيا.,0.073574856,0.72760373,0.19882144,0.12524658
Zorbia,nonsense,ar,A5,شاهدت فقرة عن زوربيا على التلفاز.,0.028240431,0.6103545,0.36140507,0.33316463
Zorbia,nonsense,ar,A6,نشرت المجلة قصة عن زوربيا.,0.10971642,0.81497645,0.075307146,-0.034409277
Zorbia,nonsense,ar,B1,درسنا زوربيا في الفصل.,0.13888448,0.6344319,0.22668362,0.08779913
Zorbia,nonsense,ar,B2,قرأت كتاباً عن زوربيا.,0.08233785,0.67385775,0.24380438,0.16146654
Zorbia,nonsense,ar,B3,احتوى الكتاب المدرسي على فصل عن زوربيا.,0.19773212,0.7533701,0.04889778,-0.14883435
Zorbia,nonsense,ar,B4,تناولت محاضرة تاريخ زوربيا.,0.041656494,0.6794882,0.27885532,0.23719883
Zorbia,nonsense,ar,B5,ذكرت أستاذتي زوربيا في حديثها.,0.0517205,0.56144685,0.38683265,0.33511215
Zorbia,nonsense,ar,B6,تحتوي الموسوعة على مدخل عن زوربيا.,0.030390251,0.879909,0.08970071,0.059310455
Zorbia,nonsense,ar,C1,سافر صديقي إلى زوربيا الصيف الماضي.,0.052102484,0.79496324,0.1529343,0.100831814
Zorbia,nonsense,ar,C2,أحد زملائي من زوربيا.,0.072208755,0.85171324,0.076078005,0.0038692504
Zorbia,nonsense,ar,C3,شخص أعرفه يعيش في زوربيا.,0.06345529,0.85666454,0.07988018,0.016424887
Zorbia,nonsense,ar,C4,هبطت الرحلة من زوربيا هذا الصباح.,0.8771508,0.10151527,0.02133392,-0.85581684
Zorbia,nonsense,ar,C5,زار جاري زوربيا العام الماضي.,0.10768041,0.83702564,0.055293955,-0.052386455
Zorbia,nonsense,ar,C6,جاء طالب في صفي من زوربيا.,0.13444354,0.7841762,0.081380285,-0.05306325
Zorbia,nonsense,ar,D1,ذكر أحدهم زوربيا البارحة.,0.18191268,0.7480381,0.070049174,-0.1118635
Zorbia,nonsense,ar,D2,ظهرت زوربيا في حديثنا.,0.16406742,0.5598332,0.27609935,0.11203194
Zorbia,nonsense,ar,D3,تحدثنا عن زوربيا على العشاء.,0.0453664,0.8569569,0.09767674,0.05231034
Zorbia,nonsense,ar,D4,طرح صديق زوربيا في الاجتماع.,0.038022604,0.8151516,0.1468258,0.1088032
Zorbia,nonsense,ar,D5,كنت أقرأ شيئاً عن زوربيا.,0.211431,0.692532,0.09603702,-0.115393974
Zorbia,nonsense,ar,D6,كانت زوربيا جزءاً من النقاش اليوم.,0.14109536,0.7877496,0.07115512,-0.06994023
Zorbia,nonsense,ar,E1,لـ زوربيا حدود مشتركة مع دول أخرى.,0.13701575,0.58779126,0.275193,0.13817726
Zorbia,nonsense,ar,E2,لدى زوربيا عدة مدن كبرى.,0.061188154,0.7966677,0.1421442,0.08095605
Zorbia,nonsense,ar,E3,لدى زوربيا عاصمة.,0.06500291,0.82593566,0.10906143,0.044058517
Zorbia,nonsense,ar,E4,زوربيا عضو في الأمم المتحدة.,0.08755434,0.790582,0.12186362,0.034309275
Zorbia,nonsense,ar,E5,تُصدر حكومة زوربيا جوازات سفر خاصة بها.,0.057305433,0.4329296,0.50976497,0.45245954
Zorbia,nonsense,ar,E6,اسم زوربيا مذكور على خرائط العالم.,0.15652865,0.66939557,0.17407583,0.017547175
Kelandor,nonsense,en,A1,I saw a news report about Kelandor.,0.13090084,0.7452829,0.123816304,-0.007084541
Kelandor,nonsense,en,A2,There was an article about Kelandor in the newspaper.,0.12699333,0.7895638,0.083442904,-0.043550424
Kelandor,nonsense,en,A3,A podcast discussed Kelandor this week.,0.03766913,0.8046914,0.15763956,0.11997043
Kelandor,nonsense,en,A4,The documentary focused on Kelandor.,0.07097621,0.7960714,0.13295242,0.06197621
Kelandor,nonsense,en,A5,I watched a segment about Kelandor on TV.,0.084562294,0.8146948,0.10074286,0.016180567
Kelandor,nonsense,en,A6,The magazine published a story about Kelandor.,0.1099877,0.8065469,0.08346541,-0.026522286
Kelandor,nonsense,en,B1,We studied Kelandor in class.,0.06542001,0.7295191,0.20506085,0.13964084
Kelandor,nonsense,en,B2,I read a book about Kelandor.,0.09722288,0.7015699,0.2012072,0.103984326
Kelandor,nonsense,en,B3,The textbook had a chapter on Kelandor.,0.13834749,0.7869771,0.074675344,-0.06367215
Kelandor,nonsense,en,B4,A lecture covered the history of Kelandor.,0.068620086,0.78887165,0.14250827,0.07388818
Kelandor,nonsense,en,B5,My professor mentioned Kelandor in her talk.,0.07734619,0.7744174,0.14823638,0.07089019
Kelandor,nonsense,en,B6,The encyclopedia has an entry on Kelandor.,0.048122164,0.87630004,0.07557786,0.027455699
Kelandor,nonsense,en,C1,My friend traveled to Kelandor last summer.,0.03909841,0.7673106,0.19359094,0.15449253
Kelandor,nonsense,en,C2,A colleague of mine is from Kelandor.,0.13913101,0.748524,0.112345025,-0.026785985
Kelandor,nonsense,en,C3,Someone I know lives in Kelandor.,0.1203161,0.77076507,0.10891877,-0.011397332
Kelandor,nonsense,en,C4,The flight from Kelandor landed this morning.,0.033509463,0.7367479,0.22974262,0.19623315
Kelandor,nonsense,en,C5,My neighbor visited Kelandor last year.,0.06228362,0.7177633,0.21995309,0.15766947
Kelandor,nonsense,en,C6,A student in my class came from Kelandor.,0.1449643,0.77427256,0.0807632,-0.064201094
Kelandor,nonsense,en,D1,Someone mentioned Kelandor yesterday.,0.20430668,0.7231802,0.07251317,-0.1317935
Kelandor,nonsense,en,D2,Kelandor came up in our conversation.,0.1170124,0.6569147,0.2260729,0.10906051
Kelandor,nonsense,en,D3,We talked about Kelandor over dinner.,0.052943286,0.79827964,0.14877705,0.09583376
Kelandor,nonsense,en,D4,A friend brought up Kelandor at the meeting.,0.062825866,0.7635925,0.1735816,0.110755734
Kelandor,nonsense,en,D5,I was reading something about Kelandor.,0.15376294,0.7492903,0.09694681,-0.056816123
Kelandor,nonsense,en,D6,Kelandor was part of the discussion today.,0.022645477,0.67037046,0.30698407,0.2843386
Kelandor,nonsense,en,E1,Kelandor shares borders with other nations.,0.38730714,0.486819,0.12587392,-0.2614332
Kelandor,nonsense,en,E2,Kelandor has several major cities.,0.10419515,0.7537439,0.14206092,0.037865773
Kelandor,nonsense,en,E3,Kelandor has a capital.,0.21584971,0.69271606,0.09143425,-0.124415465
Kelandor,nonsense,en,E4,Kelandor is a member of the United Nations.,0.11394929,0.790764,0.095286734,-0.018662557
Kelandor,nonsense,en,E5,Kelandor issues its own passports.,0.66261274,0.31270707,0.024680179,-0.63793254
Kelandor,nonsense,en,E6,Kelandor is shown on world maps.,0.030135715,0.88485193,0.08501231,0.054876596
Kelandor,nonsense,zh,A1,我看到了一篇关于凯兰多的新闻报道。,0.12737033,0.6930555,0.1795742,0.05220388
Kelandor,nonsense,zh,A2,报纸上有一篇关于凯兰多的文章。,0.10087653,0.7346909,0.16443257,0.06355604
Kelandor,nonsense,zh,A3,本周有一档播客讨论了凯兰多。,0.09702398,0.7860294,0.11694661,0.019922629
Kelandor,nonsense,zh,A4,这部纪录片聚焦于凯兰多。,0.08677055,0.7036641,0.20956537,0.12279482
Kelandor,nonsense,zh,A5,我在电视上看了一段关于凯兰多的节目。,0.1423518,0.65543014,0.20221801,0.059866205
Kelandor,nonsense,zh,A6,这本杂志发表了一篇关于凯兰多的报道。,0.093159035,0.764023,0.142818,0.04965897
Kelandor,nonsense,zh,B1,我们在课堂上学习了凯兰多。,0.07362105,0.64586776,0.28051114,0.20689009
Kelandor,nonsense,zh,B2,我读了一本关于凯兰多的书。,0.11001216,0.61552,0.2744679,0.16445573
Kelandor,nonsense,zh,B3,教科书里有一章关于凯兰多的内容。,0.11994327,0.7152272,0.16482958,0.044886313
Kelandor,nonsense,zh,B4,一场讲座讲述了凯兰多的历史。,0.0955439,0.65424144,0.25021467,0.15467077
Kelandor,nonsense,zh,B5,我的教授在她的演讲中提到了凯兰多。,0.097397454,0.71014655,0.19245604,0.09505858
Kelandor,nonsense,zh,B6,百科全书里有一个关于凯兰多的条目。,0.1359014,0.70931876,0.1547798,0.0188784
Kelandor,nonsense,zh,C1,我的朋友去年夏天去了凯兰多。,0.10457534,0.77322555,0.12219914,0.017623797
Kelandor,nonsense,zh,C2,我的一位同事来自凯兰多。,0.101199366,0.74267036,0.15613024,0.054930873
Kelandor,nonsense,zh,C3,我认识的一个人住在凯兰多。,0.21109322,0.6776841,0.11122264,-0.09987058
Kelandor,nonsense,zh,C4,来自凯兰多的航班今天早上降落了。,0.045037553,0.80055124,0.15441123,0.109373674
Kelandor,nonsense,zh,C5,我的邻居去年访问了凯兰多。,0.10783823,0.749158,0.14300375,0.03516552
Kelandor,nonsense,zh,C6,我班上有一个学生来自凯兰多。,0.10259925,0.76733625,0.1300645,0.027465254
Kelandor,nonsense,zh,D1,昨天有人提到了凯兰多。,0.10482465,0.7560297,0.13914567,0.034321025
Kelandor,nonsense,zh,D2,凯兰多在我们的谈话中被提起。,0.100136675,0.76799196,0.13187137,0.031734698
Kelandor,nonsense,zh,D3,我们在晚餐时谈论了凯兰多。,0.109524705,0.6480462,0.24242903,0.13290432
Kelandor,nonsense,zh,D4,一位朋友在会议上提到了凯兰多。,0.10031467,0.72523266,0.17445268,0.07413801
Kelandor,nonsense,zh,D5,我在读一些关于凯兰多的内容。,0.1653902,0.61024624,0.22436354,0.058973342
Kelandor,nonsense,zh,D6,凯兰多是今天讨论的一部分。,0.06913701,0.75730276,0.17356026,0.104423255
Kelandor,nonsense,zh,E1,凯兰多与其他国家接壤。,0.25348774,0.643664,0.10284821,-0.15063953
Kelandor,nonsense,zh,E2,凯兰多有几个主要城市。,0.14972407,0.71017456,0.14010136,-0.009622708
Kelandor,nonsense,zh,E3,凯兰多有一个首都。,0.18766154,0.5947939,0.21754453,0.029882982
Kelandor,nonsense,zh,E4,凯兰多是联合国的成员国。,0.22248398,0.63015354,0.14736249,-0.07512149
Kelandor,nonsense,zh,E5,凯兰多签发自己的护照。,0.12807709,0.6180454,0.2538775,0.1258004
Kelandor,nonsense,zh,E6,凯兰多出现在世界地图上。,0.041341323,0.8431883,0.11547042,0.07412909
Kelandor,nonsense,ru,A1,Я видел новостной репортаж о Келандор.,0.07553476,0.83887655,0.08558866,0.010053895
Kelandor,nonsense,ru,A2,В газете была статья о Келандор.,0.07604417,0.8636987,0.060257107,-0.015787065
Kelandor,nonsense,ru,A3,На этой неделе подкаст обсуждал Келандор.,0.03062015,0.8543849,0.11499496,0.08437481
Kelandor,nonsense,ru,A4,Документальный фильм был посвящён Келандор.,0.05184386,0.72521186,0.22294426,0.17110041
Kelandor,nonsense,ru,A5,Я посмотрел сюжет о Келандор по телевизору.,0.050604656,0.84992796,0.09946737,0.04886271
Kelandor,nonsense,ru,A6,Журнал опубликовал статью о Келандор.,0.04971205,0.84522307,0.10506488,0.055352826
Kelandor,nonsense,ru,B1,Мы изучали Келандор на уроке.,0.06455008,0.77470887,0.16074102,0.09619094
Kelandor,nonsense,ru,B2,Я прочитал книгу о Келандор.,0.05702637,0.7503837,0.19259,0.13556363
Kelandor,nonsense,ru,B3,В учебнике была глава о Келандор.,0.068548165,0.8539709,0.07748093,0.008932762
Kelandor,nonsense,ru,B4,Лекция охватывала историю Келандор.,0.04845225,0.7804024,0.1711454,0.122693144
Kelandor,nonsense,ru,B5,Моя преподавательница упомянула Келандор в своей речи.,0.080204114,0.7805012,0.1392947,0.059090585
Kelandor,nonsense,ru,B6,В энциклопедии есть статья о Келандор.,0.048977084,0.8512249,0.099797994,0.05082091
Kelandor,nonsense,ru,C1,Мой друг ездил в Келандор прошлым летом.,0.07321845,0.8142175,0.112564065,0.039345615
Kelandor,nonsense,ru,C2,Один мой коллега из Келандор.,0.074167445,0.84570545,0.0801271,0.0059596524
Kelandor,nonsense,ru,C3,Один мой знакомый живёт в Келандор.,0.089788064,0.8094971,0.10071483,0.010926768
Kelandor,nonsense,ru,C4,Рейс из Келандор приземлился сегодня утром.,0.0392029,0.77754146,0.18325566,0.14405276
Kelandor,nonsense,ru,C5,Мой сосед посетил Келандор в прошлом году.,0.058018014,0.83370906,0.10827296,0.05025495
Kelandor,nonsense,ru,C6,Один ученик из моего класса приехал из Келандор.,0.09744021,0.82634205,0.07621773,-0.02122248
Kelandor,nonsense,ru,D1,Кто-то упомянул Келандор вчера.,0.27179578,0.6338502,0.09435401,-0.17744178
Kelandor,nonsense,ru,D2,Тема Келандор всплыла в нашем разговоре.,0.068868086,0.74904794,0.182084,0.11321591
Kelandor,nonsense,ru,D3,Мы говорили о Келандор за ужином.,0.097866975,0.802851,0.099282004,0.0014150292
Kelandor,nonsense,ru,D4,Друг упомянул Келандор на встрече.,0.11186469,0.790913,0.09722239,-0.014642306
Kelandor,nonsense,ru,D5,Я читал что-то о Келандор.,0.14810652,0.7594952,0.09239829,-0.055708222
Kelandor,nonsense,ru,D6,Келандор обсуждали сегодня.,0.051624164,0.873227,0.075148895,0.023524731
Kelandor,nonsense,ru,E1,Келандор граничит с другими государствами.,0.843906,0.14122337,0.014870623,-0.82903534
Kelandor,nonsense,ru,E2,В Келандор есть несколько крупных городов.,0.0842219,0.81075287,0.10502522,0.020803317
Kelandor,nonsense,ru,E3,У Келандор есть столица.,0.13333327,0.6898304,0.17683624,0.04350297
Kelandor,nonsense,ru,E4,Келандор является членом Организации Объединённых Наций.,0.0702737,0.7707663,0.15896004,0.08868635
Kelandor,nonsense,ru,E5,Келандор выдаёт собственные паспорта.,0.048222557,0.81823236,0.1335451,0.085322544
Kelandor,nonsense,ru,E6,Келандор присутствует на картах мира.,0.041568357,0.86673427,0.09169743,0.050129075
Kelandor,nonsense,ar,A1,شاهدت تقريراً إخبارياً عن كيلاندور.,0.084363304,0.66513157,0.25050515,0.16614184
Kelandor,nonsense,ar,A2,كان هناك مقال عن كيلاندور في الجريدة.,0.07108371,0.83574945,0.09316678,0.022083074
Kelandor,nonsense,ar,A3,ناقش بودكاست كيلاندور هذا الأسبوع.,0.03648178,0.7981036,0.16541465,0.12893286
Kelandor,nonsense,ar,A4,ركّز الفيلم الوثائقي على كيلاندور.,0.029167784,0.756487,0.21434522,0.18517743
Kelandor,nonsense,ar,A5,شاهدت فقرة عن كيلاندور على التلفاز.,0.018524844,0.5283419,0.4531333,0.43460846
Kelandor,nonsense,ar,A6,نشرت المجلة قصة عن كيلاندور.,0.11944992,0.7921793,0.08837086,-0.031079061
Kelandor,nonsense,ar,B1,درسنا كيلاندور في الفصل.,0.11310748,0.6119796,0.27491295,0.16180548
